"(PDH-CSV 4.0) (","\\INSWAVE\process(W-Gear(Swing))\Working Set - Private","\\INSWAVE\process(W-BrowserUpdate)\Working Set - Private","\\INSWAVE\process(W-Browser#4)\Working Set - Private","\\INSWAVE\process(W-Browser#3)\Working Set - Private","\\INSWAVE\process(W-Browser#2)\Working Set - Private","\\INSWAVE\process(W-Browser#1)\Working Set - Private","\\INSWAVE\process(W-Browser)\Working Set - Private","\\INSWAVE\memory\Available Bytes"
"05/11/2017 18:23:32.678","5799936","7028736","542236672","8744960","40120320","1548288","24117248","369287168"
"05/11/2017 18:23:37.690","5799936","7028736","508755968","8744960","40120320","1548288","24117248","401502208"
"05/11/2017 18:23:42.693","5799936","7028736","517320704","8744960","44048384","1548288","24117248","391000064"
"05/11/2017 18:23:47.706","5799936","7028736","510861312","8744960","49029120","1548288","24113152","395993088"
"05/11/2017 18:23:52.735","5799936","7028736","501813248","8744960","40124416","1548288","24117248","406626304"
"05/11/2017 18:23:57.748","5799936","7028736","503570432","8744960","45621248","1548288","24117248","401850368"
"05/11/2017 18:24:02.751","5799936","7028736","509792256","8744960","39862272","1548288","24117248","398761984"
"05/11/2017 18:24:07.763","5799936","7028736","511553536","8744960","45887488","1548288","24051712","396853248"
"05/11/2017 18:24:12.775","5799936","7028736","525557760","8744960","43266048","1548288","24117248","381435904"
"05/11/2017 18:24:17.805","5799936","7028736","517066752","8744960","39854080","1548288","24117248","397590528"
"05/11/2017 18:24:22.808","5799936","7028736","521756672","8744960","40120320","1548288","24129536","387514368"
"05/11/2017 18:24:27.823","5799936","7028736","522752000","8744960","42213376","1548288","24129536","388632576"
"05/11/2017 18:24:32.826","5799936","7028736","530628608","8744960","42741760","1548288","24129536","376250368"
"05/11/2017 18:24:37.843","5799936","7028736","531062784","8744960","40116224","1548288","24129536","383074304"
"05/11/2017 18:24:42.846","5865472","7028736","522006528","8744960","40382464","1548288","24133632","386539520"
"05/11/2017 18:24:47.865","5804032","7028736","522969088","8744960","42213376","1548288","24133632","388599808"
"05/11/2017 18:24:52.880","5804032","7028736","524926976","8744960","39854080","1548288","24133632","386826240"
"05/11/2017 18:24:57.926","5804032","7028736","507936768","8744960","39854080","1548288","24133632","405110784"
"05/11/2017 18:25:02.929","5861376","7028736","521515008","8744960","43266048","1548288","24133632","382943232"
"05/11/2017 18:25:07.943","5804032","7028736","523907072","8744960","42471424","1548288","24133632","387473408"
"05/11/2017 18:25:12.946","5804032","7028736","542789632","8744960","42999808","1548288","24129536","370450432"
"05/11/2017 18:25:17.959","5804032","7028736","514846720","8744960","40116224","1548288","24133632","396795904"
"05/11/2017 18:25:22.962","5808128","7028736","518524928","8744960","41951232","1548288","24133632","390148096"
"05/11/2017 18:25:27.978","5804032","7028736","515063808","8744960","41164800","1548288","24133632","396816384"
"05/11/2017 18:25:32.981","5804032","7028736","516435968","8744960","42737664","1548288","24129536","395186176"
"05/11/2017 18:25:37.996","5804032","7028736","524926976","8744960","39858176","1548288","24133632","383934464"
"05/11/2017 18:25:43.003","5804032","7028736","533508096","8744960","40120320","1548288","24133632","375173120"
"05/11/2017 18:25:48.018","5799936","7028736","527294464","8744960","46145536","1548288","24133632","378073088"
"05/11/2017 18:25:53.021","5799936","7028736","528019456","8744960","48504832","1548288","24129536","379072512"
"05/11/2017 18:25:58.036","5799936","7028736","512577536","8744960","40120320","1548288","24133632","395636736"
"05/11/2017 18:26:03.039","5799936","7028736","520384512","8744960","39858176","1548288","24133632","386920448"
"05/11/2017 18:26:08.052","5799936","7028736","520691712","8744960","41168896","1548288","24129536","389177344"
"05/11/2017 18:26:13.055","5799936","7028736","522776576","8744960","41689088","1548288","24129536","390725632"
"05/11/2017 18:26:18.070","5799936","7028736","533778432","8744960","53768192","1548288","24137728","365645824"
"05/11/2017 18:26:23.078","5799936","7028736","533504000","8744960","46166016","1548288","24137728","370679808"
"05/11/2017 18:26:28.095","5804032","7028736","530620416","8744960","49831936","1548288","24137728","371965952"
"05/11/2017 18:26:33.098","5804032","7028736","530411520","8744960","52715520","1548288","24133632","372129792"
"05/11/2017 18:26:38.113","5804032","7028736","536846336","8744960","46428160","1548288","23785472","368197632"
"05/11/2017 18:26:43.116","5804032","7028736","537890816","8744960","46166016","1548288","23785472","367841280"
"05/11/2017 18:26:48.136","5804032","7028736","534413312","8744960","51142656","1548288","23785472","368443392"
"05/11/2017 18:26:53.139","5804032","7028736","535662592","8744960","54288384","1548288","23781376","367423488"
"05/11/2017 18:26:58.155","5804032","7028736","539402240","8744960","46166016","1548288","22437888","365539328"
"05/11/2017 18:27:03.161","5804032","7028736","540438528","8744960","48525312","1548288","22675456","363331584"
"05/11/2017 18:27:08.174","5804032","7028736","531333120","8744960","46161920","1548288","23519232","374272000"
"05/11/2017 18:27:13.177","5804032","7028736","516448256","8744960","47996928","1548288","23515136","387354624"
"05/11/2017 18:27:18.190","5804032","7028736","531566592","8744960","46428160","1548288","23994368","370667520"
"05/11/2017 18:27:23.212","5804032","7028736","525041664","8744960","46424064","1548288","23994368","380633088"
"05/11/2017 18:27:28.228","5804032","7028736","529907712","8744960","46428160","1548288","24006656","371978240"
"05/11/2017 18:27:33.231","5804032","7028736","532025344","8744960","47734784","1548288","24006656","373579776"
"05/11/2017 18:27:38.252","5804032","7028736","542638080","8744960","49045504","1548288","24027136","344772608"
"05/11/2017 18:27:43.274","5804032","7028736","540356608","8744960","46166016","1548288","24031232","353230848"
"05/11/2017 18:27:48.288","5750784","7028736","547078144","8744960","46166016","1548288","24043520","329035776"
"05/11/2017 18:27:53.292","5804032","7028736","537047040","8744960","46690304","1548288","24043520","339595264"
"05/11/2017 18:27:58.309","5804032","7028736","519385088","8744960","53239808","1548288","24039424","346845184"
"05/11/2017 18:28:03.313","5804032","7028736","511135744","8744960","46436352","1548288","24043520","363819008"
"05/11/2017 18:28:08.329","5804032","7028736","511725568","8744960","46419968","1548288","24047616","363139072"
"05/11/2017 18:28:13.332","5861376","7028736","516431872","8744960","46428160","1548288","24047616","358248448"
"05/11/2017 18:28:18.348","5799936","7028736","519364608","8744960","51662848","1548288","24047616","342663168"
"05/11/2017 18:28:23.353","5799936","7028736","528658432","8744960","49573888","1548288","24043520","344293376"
"05/11/2017 18:28:28.373","5799936","7028736","529858560","8744960","46428160","1548288","24051712","344666112"
"05/11/2017 18:28:33.377","5750784","7028736","539865088","8744960","46428160","1548288","24051712","336011264"
"05/11/2017 18:28:38.392","5799936","7028736","535867392","8744960","46161920","1548288","24080384","340504576"
"05/11/2017 18:28:43.396","5799936","7028736","536186880","8744960","47210496","1548288","24076288","342409216"
"05/11/2017 18:28:48.416","5799936","7028736","545435648","8744960","48795648","1548288","24322048","323047424"
"05/11/2017 18:28:53.424","5799936","7028736","543956992","8744960","46432256","1548288","22896640","334258176"
"05/11/2017 18:28:58.441","5750784","7028736","553934848","8744960","46161920","1548288","24047616","322572288"
"05/11/2017 18:29:03.447","5799936","7028736","545374208","8744960","46166016","1548288","24018944","317472768"
"05/11/2017 18:29:08.465","5799936","7028736","544509952","8744960","46161920","1548288","24014848","327954432"
"05/11/2017 18:29:13.468","5799936","7028736","519852032","8744960","46166016","1548288","23212032","344743936"
"05/11/2017 18:29:18.495","5799936","7028736","522915840","8744960","46686208","1548288","23207936","349925376"
"05/11/2017 18:29:23.502","5865472","7028736","527966208","8744960","46166016","1548288","23900160","332660736"
"05/11/2017 18:29:28.516","5804032","7028736","528617472","8744960","46161920","1548288","23904256","341782528"
"05/11/2017 18:29:33.521","5804032","7028736","540172288","8744960","46166016","1548288","23191552","332607488"
"05/11/2017 18:29:38.534","5804032","7028736","540913664","8744960","46166016","1548288","23195648","331530240"
"05/11/2017 18:29:43.537","5750784","7028736","552443904","8744960","46161920","1548288","24018944","322686976"
"05/11/2017 18:29:48.550","5799936","7028736","543653888","8744960","46161920","1548288","24018944","331378688"
"05/11/2017 18:29:53.553","5799936","7028736","543219712","8744960","53501952","1548288","24014848","324911104"
"05/11/2017 18:29:58.567","5799936","7028736","552894464","8744960","46428160","1548288","23855104","325378048"
"05/11/2017 18:30:03.572","5799936","7028736","551567360","8744960","46424064","1548288","23859200","324849664"
"05/11/2017 18:30:08.585","5861376","7028736","561418240","8744960","46166016","1548288","23859200","313274368"
"05/11/2017 18:30:13.589","5799936","7028736","566837248","8744960","46157824","1548288","23859200","313294848"
"05/11/2017 18:30:18.635","5799936","7028736","565653504","8744960","46424064","1548288","24334336","311435264"
"05/11/2017 18:30:23.638","5799936","7028736","537796608","8744960","46428160","1548288","24338432","334856192"
"05/11/2017 18:30:28.655","5750784","7028736","543809536","8744960","46428160","1548288","23953408","332894208"
"05/11/2017 18:30:33.661","5799936","7028736","541843456","8744960","50356224","1548288","23953408","334114816"
"05/11/2017 18:30:38.673","5799936","7028736","542351360","8744960","54026240","1548288","23949312","330985472"
"05/11/2017 18:30:43.676","5799936","7028736","556851200","8744960","47472640","1548288","22769664","324288512"
"05/11/2017 18:30:48.695","5799936","7028736","554344448","8744960","46424064","1548288","23027712","332738560"
"05/11/2017 18:30:53.698","5812224","7028736","541110272","8744960","46690304","1548288","24018944","335114240"
"05/11/2017 18:30:58.713","5804032","7028736","542871552","8744960","46419968","1548288","24018944","338382848"
"05/11/2017 18:31:03.716","5804032","7028736","553127936","8744960","53506048","1548288","23003136","313745408"
"05/11/2017 18:31:08.733","5804032","7028736","549298176","8744960","46428160","1548288","23314432","326156288"
"05/11/2017 18:31:13.737","5804032","7028736","551882752","8744960","46166016","1548288","24006656","323657728"
"05/11/2017 18:31:18.753","5799936","7028736","550121472","8744960","46686208","1548288","24055808","327655424"
"05/11/2017 18:31:23.756","5799936","7028736","550195200","8744960","53501952","1548288","24051712","323903488"
"05/11/2017 18:31:28.771","5799936","7028736","556732416","8744960","46428160","1548288","23785472","323526656"
"05/11/2017 18:31:33.781","5799936","7028736","560070656","8744960","50884608","1548288","23789568","319156224"
"05/11/2017 18:31:38.797","5799936","7028736","556576768","8744960","46166016","1548288","24240128","320102400"
"05/11/2017 18:31:43.800","5799936","7028736","557346816","8744960","52715520","1548288","24240128","323813376"
"05/11/2017 18:31:48.812","5799936","7028736","565182464","8744960","47476736","1548288","23142400","324898816"
"05/11/2017 18:31:53.818","5799936","7028736","561078272","8744960","46424064","1548288","23244800","331030528"
"05/11/2017 18:31:58.830","5861376","7028736","565022720","8744960","46428160","1548288","24006656","321826816"
"05/11/2017 18:32:03.834","5799936","7028736","565338112","8744960","46686208","1548288","24006656","325562368"
"05/11/2017 18:32:08.851","5799936","7028736","568381440","8744960","48001024","1548288","23977984","318050304"
"05/11/2017 18:32:13.855","5799936","7028736","568852480","8744960","46161920","1548288","23977984","322273280"
"05/11/2017 18:32:18.878","5750784","7028736","576786432","8744960","46166016","1548288","24027136","312721408"
"05/11/2017 18:32:23.882","5804032","7028736","559120384","8744960","46161920","1548288","24027136","332582912"
"05/11/2017 18:32:28.898","5804032","7028736","559169536","8744960","46948352","1548288","24023040","327884800"
"05/11/2017 18:32:33.901","5804032","7028736","565411840","8744960","46166016","1548288","23703552","322232320"
"05/11/2017 18:32:38.919","5804032","7028736","567529472","8744960","46424064","1548288","23703552","320438272"
"05/11/2017 18:32:43.921","5799936","7028736","574218240","8744960","46166016","1548288","24150016","314884096"
"05/11/2017 18:32:48.934","5799936","7028736","577953792","8744960","53501952","1548288","24150016","306683904"
"05/11/2017 18:32:53.937","5799936","7028736","573267968","8744960","48263168","1548288","23138304","312987648"
"05/11/2017 18:32:58.951","5799936","7028736","546115584","8744960","46161920","1548288","23220224","345018368"
"05/11/2017 18:33:03.954","5812224","7028736","550367232","8744960","46166016","1548288","24002560","335433728"
"05/11/2017 18:33:08.973","5804032","7028736","551464960","8744960","47206400","1548288","24002560","338362368"
"05/11/2017 18:33:13.976","5804032","7028736","567091200","8744960","58224640","1548288","23711744","319315968"
"05/11/2017 18:33:18.990","5804032","7028736","560766976","8744960","46428160","1548288","23748608","336605184"
"05/11/2017 18:33:23.997","5804032","7028736","550948864","8744960","46166016","1548288","24162304","350228480"
"05/11/2017 18:33:29.010","5799936","7028736","548823040","8744960","46428160","1548288","24166400","350015488"
"05/11/2017 18:33:34.024","5799936","7028736","550199296","8744960","47472640","1548288","24162304","351641600"
"05/11/2017 18:33:39.044","5799936","7028736","561692672","8744960","46428160","1548288","23715840","340795392"
"05/11/2017 18:33:44.048","5799936","7028736","563310592","8744960","52195328","1548288","23719936","328888320"
"05/11/2017 18:33:49.061","5799936","7028736","556666880","8744960","46428160","1548288","24166400","342163456"
"05/11/2017 18:33:54.064","5799936","7028736","556998656","8744960","54026240","1548288","24166400","335687680"
"05/11/2017 18:33:59.080","5799936","7028736","563511296","8744960","53506048","1548288","23744512","327340032"
"05/11/2017 18:34:04.083","5799936","7028736","542703616","8744960","46690304","1548288","23744512","355573760"
"05/11/2017 18:34:09.098","5808128","7028736","545591296","8744960","48263168","1548288","24195072","351694848"
"05/11/2017 18:34:14.101","5799936","7028736","547401728","8744960","47210496","1548288","24195072","354230272"
"05/11/2017 18:34:19.138","5799936","7028736","547565568","8744960","55603200","1548288","24190976","344084480"
"05/11/2017 18:34:24.145","5799936","7028736","541839360","8744960","46428160","1548288","23748608","356876288"
"05/11/2017 18:34:29.162","5799936","7028736","552087552","8744960","46428160","1548288","24195072","345407488"
"05/11/2017 18:34:34.165","5799936","7028736","545189888","8744960","52715520","1548288","24195072","348803072"
"05/11/2017 18:34:39.179","5799936","7028736","546594816","8744960","56385536","1548288","24190976","345260032"
"05/11/2017 18:34:44.182","5799936","7028736","556498944","8744960","48787456","1548288","23744512","346513408"
"05/11/2017 18:34:49.211","5799936","7028736","562003968","8744960","46166016","1548288","24195072","342896640"
"05/11/2017 18:34:54.253","5799936","7090176","569921536","8744960","47472640","1548288","24199168","331939840"
"05/11/2017 18:34:59.269","5799936","7090176","572260352","8744960","53501952","1548288","24195072","326623232"
"05/11/2017 18:35:04.272","5799936","7090176","579153920","8744960","46166016","1548288","23752704","320991232"
"05/11/2017 18:35:09.285","5799936","7090176","546070528","8744960","50622464","1548288","23752704","350294016"
"05/11/2017 18:35:14.288","5799936","7090176","550039552","8744960","46424064","1548288","24199168","352112640"
"05/11/2017 18:35:19.301","5799936","7090176","549359616","8744960","52977664","1548288","24199168","347369472"
"05/11/2017 18:35:24.304","5799936","7090176","557072384","8744960","48525312","1548288","23752704","340783104"
"05/11/2017 18:35:29.319","5799936","7090176","558583808","8744960","46952448","1548288","23752704","340365312"
"05/11/2017 18:35:34.322","5799936","7090176","559968256","8744960","46690304","1548288","24227840","337756160"
"05/11/2017 18:35:39.336","5799936","7090176","551473152","8744960","52989952","1548288","24227840","337924096"
"05/11/2017 18:35:44.339","5799936","7090176","539844608","8744960","46174208","1548288","23781376","355696640"
"05/11/2017 18:35:49.351","5799936","7090176","543289344","8744960","46157824","1548288","23781376","361611264"
"05/11/2017 18:35:54.354","5799936","7090176","548421632","8744960","46428160","1548288","24199168","349954048"
"05/11/2017 18:35:59.367","5799936","7032832","551411712","8744960","49045504","1548288","24199168","350547968"
"05/11/2017 18:36:04.370","5799936","7032832","556650496","8744960","48787456","1548288","23752704","339521536"
"05/11/2017 18:36:09.385","5799936","7032832","561709056","8744960","46424064","1548288","23752704","343416832"
"05/11/2017 18:36:14.400","5865472","7032832","551366656","8744960","50880512","1548288","24199168","345509888"
"05/11/2017 18:36:19.414","5799936","7032832","552091648","8744960","50352128","1548288","24199168","349061120"
"05/11/2017 18:36:24.417","5799936","7032832","566665216","8744960","55865344","1548288","23748608","323997696"
"05/11/2017 18:36:29.432","5799936","7032832","566054912","8744960","46428160","1548288","23752704","334147584"
"05/11/2017 18:36:34.435","5750784","7032832","567255040","8744960","46424064","1548288","24219648","336523264"
"05/11/2017 18:36:39.453","5804032","7032832","564170752","8744960","47996928","1548288","24227840","338235392"
"05/11/2017 18:36:44.456","5804032","7032832","579313664","8744960","47476736","1548288","23777280","321286144"
"05/11/2017 18:36:49.485","5804032","7032832","568987648","8744960","46428160","1548288","23773184","331943936"
"05/11/2017 18:36:54.517","5804032","7090176","560578560","8744960","46428160","1548288","24190976","340750336"
"05/11/2017 18:36:59.549","5804032","7090176","559009792","8744960","48525312","1548288","24190976","341143552"
"05/11/2017 18:37:04.554","5804032","7090176","555814912","8744960","52191232","1548288","26546176","342384640"
"05/11/2017 18:37:09.570","5804032","7090176","566202368","8744960","46170112","1548288","23744512","334458880"
"05/11/2017 18:37:14.586","5804032","7090176","567156736","8744960","46428160","1548288","23748608","343597056"
"05/11/2017 18:37:19.618","5808128","7090176","579682304","8744960","46424064","1548288","24223744","326356992"
"05/11/2017 18:37:24.649","5808128","7090176","581783552","8744960","55074816","1548288","24219648","316620800"
"05/11/2017 18:37:29.664","5808128","7090176","583507968","8744960","46166016","1548288","23773184","319070208"
"05/11/2017 18:37:34.704","5808128","7090176","546689024","8744960","46166016","1548288","23781376","354799616"
"05/11/2017 18:37:39.725","5808128","7090176","552767488","8744960","46686208","1548288","24199168","350597120"
"05/11/2017 18:37:44.728","5808128","7090176","548057088","8744960","47214592","1548288","24190976","354959360"
"05/11/2017 18:37:49.744","5808128","7090176","548986880","8744960","46432256","1548288","23748608","350363648"
"05/11/2017 18:37:54.748","5808128","7090176","550424576","8744960","51408896","1548288","23752704","346431488"
"05/11/2017 18:37:59.764","5799936","7032832","556183552","8744960","46428160","1548288","24190976","346083328"
"05/11/2017 18:38:04.767","5799936","7032832","557694976","8744960","54816768","1548288","24190976","334340096"
"05/11/2017 18:38:09.783","5799936","7032832","566292480","8744960","46166016","1548288","23744512","334229504"
"05/11/2017 18:38:14.786","5799936","7032832","569974784","8744960","47476736","1548288","23752704","329142272"
"05/11/2017 18:38:19.801","5799936","7032832","550137856","8744960","46166016","1548288","24190976","348745728"
"05/11/2017 18:38:24.805","5799936","7032832","551378944","8744960","52191232","1548288","24195072","346189824"
"05/11/2017 18:38:29.831","5799936","7032832","565383168","8744960","47218688","1548288","23748608","338587648"
"05/11/2017 18:38:34.835","5799936","7032832","564514816","8744960","47210496","1548288","23744512","338325504"
"05/11/2017 18:38:39.849","5861376","7032832","554266624","8744960","46166016","1548288","24199168","343109632"
"05/11/2017 18:38:44.852","5799936","7032832","557473792","8744960","49303552","1548288","24190976","343769088"
"05/11/2017 18:38:49.873","5799936","7032832","567173120","8744960","56909824","1548288","23748608","322969600"
"05/11/2017 18:38:54.876","5799936","7032832","568225792","8744960","46424064","1548288","23744512","334024704"
"05/11/2017 18:38:59.891","5865472","7032832","578236416","8744960","46428160","1548288","24199168","319926272"
"05/11/2017 18:39:04.894","5804032","7032832","580399104","8744960","46686208","1548288","24190976","335257600"
"05/11/2017 18:39:09.956","5804032","7032832","585535488","8744960","46686208","1548288","23744512","331427840"
"05/11/2017 18:39:14.959","5804032","7032832","550424576","8744960","46424064","1548288","23752704","363020288"
"05/11/2017 18:39:19.975","5808128","7032832","560951296","8744960","46424064","1548288","24199168","352370688"
"05/11/2017 18:39:24.978","5804032","7032832","562520064","8744960","46948352","1548288","24190976","352636928"
"05/11/2017 18:39:29.997","5804032","7032832","570458112","8744960","46428160","1548288","23744512","343048192"
"05/11/2017 18:39:35.000","5804032","7032832","550330368","8744960","46424064","1548288","23744512","365268992"
"05/11/2017 18:39:40.016","5804032","7032832","560017408","8744960","46424064","1548288","24195072","353488896"
"05/11/2017 18:39:45.019","5804032","7032832","555540480","8744960","52453376","1548288","24190976","353693696"
"05/11/2017 18:39:50.036","5804032","7032832","568881152","8744960","46428160","1548288","23744512","342122496"
"05/11/2017 18:39:55.039","5804032","7032832","569307136","8744960","46428160","1548288","23752704","342122496"
"05/11/2017 18:40:00.077","5468160","4997120","513552384","3170304","33951744","847872","16748544","360730624"
"05/11/2017 18:40:05.750","5541888","4997120","514109440","3170304","28446720","847872","17563648","425459712"
"05/11/2017 18:40:10.753","5480448","4997120","515006464","3170304","35794944","847872","17563648","422416384"
"05/11/2017 18:40:15.789","5480448","4997120","533520384","3170304","39198720","847872","17117184","533708800"
"05/11/2017 18:40:20.792","5480448","4997120","527048704","3170304","28712960","847872","17121280","567193600"
"05/11/2017 18:40:25.806","5427200","4997120","524328960","3170304","28446720","847872","17727488","577183744"
"05/11/2017 18:40:30.824","5480448","4997120","527290368","3170304","29495296","847872","17702912","583761920"
"05/11/2017 18:40:35.832","5484544","4997120","544604160","3170304","30810112","847872","17260544","562937856"
"05/11/2017 18:40:40.847","5484544","4997120","537329664","3170304","28712960","847872","17260544","578789376"
"05/11/2017 18:40:45.855","5484544","4997120","526086144","3170304","28717056","847872","17707008","589328384"
"05/11/2017 18:40:50.870","5484544","4997120","517554176","3170304","29233152","847872","17707008","605786112"
"05/11/2017 18:40:55.903","5484544","5066752","536473600","3170304","29237248","847872","17260544","599920640"
"05/11/2017 18:41:00.926","5484544","5066752","528711680","3170304","28344320","847872","17260544","599269376"
"05/11/2017 18:41:05.930","5484544","5066752","523878400","3170304","28344320","847872","17707008","603578368"
"05/11/2017 18:41:10.943","5484544","5066752","507052032","3170304","34172928","847872","17690624","618434560"
"05/11/2017 18:41:15.947","5484544","5066752","508944384","3170304","35483648","847872","17690624","621297664"
"05/11/2017 18:41:20.971","5484544","5066752","524763136","3170304","28676096","847872","17244160","601796608"
"05/11/2017 18:41:25.976","5484544","5066752","519426048","3170304","33914880","847872","17244160","605007872"
"05/11/2017 18:41:30.989","5488640","5066752","517033984","3170304","28934144","847872","17723392","610541568"
"05/11/2017 18:41:35.994","5488640","5066752","519036928","3170304","33648640","847872","17723392","607444992"
"05/11/2017 18:41:41.008","5488640","5066752","527593472","3170304","32604160","847872","17276928","596795392"
"05/11/2017 18:41:46.011","5488640","5066752","530509824","3170304","28667904","847872","17276928","602988544"
"05/11/2017 18:41:51.023","5492736","5066752","528445440","3170304","29462528","847872","17694720","599433216"
"05/11/2017 18:41:56.026","5484544","5066752","528834560","3170304","34435072","847872","17694720","598224896"
"05/11/2017 18:42:01.043","5484544","5066752","528527360","3170304","32088064","847872","17248256","594522112"
"05/11/2017 18:42:06.047","5484544","5066752","510398464","3170304","28672000","847872","17248256","622718976"
"05/11/2017 18:42:11.060","5545984","5066752","527101952","3170304","28938240","847872","17694720","600248320"
"05/11/2017 18:42:16.063","5484544","5066752","520654848","3170304","31817728","847872","17694720","606187520"
"05/11/2017 18:42:21.080","5484544","5066752","533872640","3170304","33128448","847872","17248256","552939520"
"05/11/2017 18:42:26.090","5484544","5066752","529752064","3170304","28676096","847872","17248256","590176256"
"05/11/2017 18:42:31.124","5431296","5066752","546426880","3170304","28672000","847872","17694720","577024000"
"05/11/2017 18:42:36.159","5480448","5066752","533180416","3170304","29458432","847872","17694720","589623296"
"05/11/2017 18:42:41.172","5480448","5066752","548134912","3170304","30777344","847872","17248256","567697408"
"05/11/2017 18:42:46.176","5480448","5066752","539340800","3170304","28688384","847872","17248256","576974848"
"05/11/2017 18:42:51.191","5480448","5066752","550264832","3170304","28680192","847872","17694720","567967744"
"05/11/2017 18:42:56.195","5480448","5066752","539328512","3170304","33918976","847872","17694720","575901696"
"05/11/2017 18:43:01.209","5480448","5066752","545669120","3170304","30781440","847872","17694720","567603200"
"05/11/2017 18:43:06.211","5480448","5066752","543100928","3170304","28946432","847872","17248256","572997632"
"05/11/2017 18:43:11.225","5480448","5066752","548478976","3170304","28942336","847872","17707008","567746560"
"05/11/2017 18:43:16.228","5484544","5066752","539848704","3170304","29724672","847872","17707008","575090688"
"05/11/2017 18:43:21.243","5484544","5066752","539316224","3170304","36278272","847872","17711104","572710912"
"05/11/2017 18:43:26.251","5484544","5066752","547999744","3170304","28946432","847872","17264640","572125184"
"05/11/2017 18:43:31.267","5484544","5066752","556195840","3170304","29204480","847872","17711104","563871744"
"05/11/2017 18:43:36.270","5484544","5066752","531337216","3170304","31559680","847872","17711104","584826880"
"05/11/2017 18:43:41.285","5484544","5066752","532365312","3170304","32870400","847872","17711104","585027584"
"05/11/2017 18:43:46.288","5484544","5066752","544288768","3170304","29212672","847872","17264640","572751872"
"05/11/2017 18:43:51.304","5484544","5066752","531795968","3170304","32874496","847872","17264640","582832128"
"05/11/2017 18:43:56.313","5484544","5066752","525090816","3170304","33394688","847872","17715200","590196736"
"05/11/2017 18:44:01.326","5484544","5066752","526647296","3170304","34705408","847872","17715200","587329536"
"05/11/2017 18:44:06.330","5484544","5066752","535728128","3170304","28684288","847872","17272832","577265664"
"05/11/2017 18:44:11.345","5484544","5066752","538853376","3170304","28672000","847872","17272832","581226496"
"05/11/2017 18:44:16.348","5488640","5066752","541073408","3170304","29204480","847872","17719296","575262720"
"05/11/2017 18:44:21.362","5488640","5066752","542650368","3170304","36802560","847872","17719296","568709120"
"05/11/2017 18:44:26.366","5488640","5066752","511819776","3170304","36028416","847872","17272832","591572992"
"05/11/2017 18:44:31.379","5488640","5066752","519180288","3170304","28672000","847872","17272832","600035328"
"05/11/2017 18:44:36.383","5488640","5066752","528551936","3170304","28942336","847872","17719296","584667136"
"05/11/2017 18:44:41.395","5488640","5066752","530010112","3170304","30769152","847872","17719296","586412032"
"05/11/2017 18:44:46.397","5488640","5066752","538755072","3170304","33669120","847872","17334272","569356288"
"05/11/2017 18:44:51.413","5488640","5066752","539885568","3170304","28676096","847872","17334272","579227648"
"05/11/2017 18:44:56.417","5550080","5066752","533725184","3170304","28704768","847872","17809408","580505600"
"05/11/2017 18:45:01.450","5488640","5066752","534757376","3170304","31322112","847872","17809408","580001792"
"05/11/2017 18:45:06.454","5488640","5066752","542601216","3170304","35516416","847872","17362944","567005184"
"05/11/2017 18:45:11.470","5488640","5066752","542765056","3170304","28700672","847872","17362944","574906368"
"05/11/2017 18:45:16.473","5550080","5066752","556638208","3170304","28971008","847872","17780736","557617152"
"05/11/2017 18:45:21.489","5488640","5066752","557711360","3170304","31580160","847872","17780736","559693824"
"05/11/2017 18:45:26.492","5488640","5066752","550486016","3170304","31068160","847872","17334272","562020352"
"05/11/2017 18:45:31.505","5488640","5066752","526548992","3170304","28962816","847872","17334272","589766656"
"05/11/2017 18:45:36.508","5545984","5066752","544722944","3170304","28708864","847872","17780736","568836096"
"05/11/2017 18:45:41.522","5484544","5066752","534749184","3170304","34988032","847872","17780736","575803392"
"05/11/2017 18:45:46.525","5484544","5066752","546131968","3170304","32378880","847872","17334272","564850688"
"05/11/2017 18:45:51.542","5484544","5066752","544788480","3170304","28962816","847872","17272832","572887040"
"05/11/2017 18:45:56.553","5541888","5066752","538963968","3170304","32108544","847872","17743872","565264384"
"05/11/2017 18:46:01.584","5484544","5066752","532385792","3170304","34467840","847872","17743872","569487360"
"05/11/2017 18:46:06.587","5484544","5066752","542072832","3170304","32108544","847872","17297408","563720192"
"05/11/2017 18:46:11.600","5484544","5066752","537051136","3170304","28700672","847872","17297408","570044416"
"05/11/2017 18:46:16.605","5541888","5066752","540540928","3170304","30539776","847872","17743872","563101696"
"05/11/2017 18:46:21.618","5484544","5066752","541487104","3170304","32370688","847872","17743872","563343360"
"05/11/2017 18:46:26.621","5484544","5066752","551387136","3170304","32108544","847872","17297408","554450944"
"05/11/2017 18:46:31.638","5484544","5066752","538488832","3170304","28700672","847872","17297408","568352768"
"05/11/2017 18:46:36.642","5541888","5066752","542101504","3170304","30801920","847872","17743872","558555136"
"05/11/2017 18:46:41.657","5484544","5066752","542453760","3170304","30535680","847872","17743872","561721344"
"05/11/2017 18:46:46.663","5484544","5066752","548270080","3170304","31584256","847872","17297408","557166592"
"05/11/2017 18:46:51.712","5484544","5124096","551088128","3170304","28962816","847872","17297408","557350912"
"05/11/2017 18:46:56.744","5545984","5124096","558448640","3170304","28966912","847872","17752064","546111488"
"05/11/2017 18:47:01.768","5484544","5124096","551682048","3170304","30011392","847872","17752064","554143744"
